elevation_m_nap,depth_m,qc_mpa,fs_mpa,col_4,col_5,col_6,col_7,rf_percent,col_9,corrected_depth,qt_mpa,qt_over_pa,Isbt,Bqt,peat_boundary_qt_over_pa,organic_clay_boundary_qt_over_pa,soil_type,used_organic_boundary_qt_over_pa,distance_to_used_organic_boundary,layer_id,soil_layer_number,layer_top_depth_m,layer_bottom_depth_m,layer_top_elevation_m_nap,layer_bottom_elevation_m_nap
-0.5700000000000001,2.16,21.3,0.147,1.0,-0.8,-0.6,2.4,0.70025,216.0,2.1594,21.3,213.0,1.5614292600623318,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.5900000000000001,2.18,21.52,0.153,1.1,-1.0,-0.6,2.3,0.72688,217.0,2.1794,21.52,215.2,1.5692958049198964,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.6100000000000001,2.2,21.48,0.157,1.3,-1.2,-0.6,2.4,0.75052,218.0,2.1994,21.48,214.8,1.579488679595763,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.6300000000000001,2.22,21.24,0.16,1.2667,-1.0,-0.4,2.2,0.77562,219.0,2.2193,21.24,212.4,1.5929270886996705,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.6500000000000001,2.24,20.96,0.161,1.2333,-0.8,-0.8,2.1,0.79807,220.0,2.2393,20.96,209.6,1.6057017061397836,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.6699999999999997,2.26,20.42,0.159,1.2,-1.2,-0.4,2.3,0.81299,221.0,2.2593,20.42,204.2,1.6194330054416914,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.6899999999999997,2.28,19.43,0.158,1.1667,-0.8,-0.4,2.4,0.8377,222.0,2.2793,19.43,194.3,1.6439762398096969,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.7099999999999997,2.3,18.68,0.153,1.1333,-0.8,-0.6,2.4,0.84812,222.0,2.2993,18.68,186.8,1.6600155372441463,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.7299999999999998,2.32,17.66,0.152,1.1,-1.0,-0.6,2.3,0.88597,223.0,2.3193,17.66,176.6,1.6907450752881437,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
-0.7499999999999998,2.34,16.59,0.157,1.1667,-0.4,-0.2,2.2,0.96571,224.0,2.3393,16.59,165.9,1.7362429835446511,,,,Sand,,,Sand 1,1,0.34,3.2,1.25,-1.61
